Rajshankar ::: Dhaarmini	-	INDIAN
Newsholme ::: Philip	M	ENGLISH
Ashraf ::: Jalaluddin M.	-	ARAB
Miao ::: Xiaoping	-	CHINESE
Xiong ::: Guanglian	-	CHINESE
Mao ::: Xiaoyun	F	CHINESE
Guo ::: Fulin	-	CHINESE
Patouillard ::: Edith	F	FRENCH
Huang ::: Hangfei	-	CHINESE
Li ::: Keping	-	CHINESE
D’Souza ::: Warren N.	M	ENGLISH-HISPANIC
Rigby ::: Dan	M	ENGLISH
Schoebel ::: Corine N.	F	FRENCH
Yuan ::: Zheming	-	CHINESE
Fabelo ::: Himar	-	HISPANIC
Wu ::: DongLai	-	CHINESE
Tesselaar ::: Erik	M	DUTCH
Zhang ::: Qingfang	-	CHINESE
Bai ::: Lianfa	-	CHINESE
Martin-Granados ::: Cristina	F	HISPANIC
McCaig ::: Colin D.	M	ENGLISH
Li ::: Zhizhong	-	CHINESE
Wen ::: Shaojun	-	CHINESE
Khuchua ::: Zaza	F	CHINESE
Carrión ::: José A.	M	HISPANIC
Figge ::: Marc Thilo	M	GERMAN
Thumberger ::: Thomas	M	GERMAN
Wittbrodt ::: Joachim	M	GERMAN
Mateo ::: Juan L.	M	HISPANIC-CHINESE
Wijga ::: Alet H.	F	DUTCH
Bertrand ::: Yann	M	FRENCH
Reito ::: Aleksi	-	NORDIC
Husain ::: Fatima T.	F	ARAB
Popovych ::: Oleksandr V.	M	SLAV-GERMAN
Lee ::: Seung-Jae	M	KOREAN
Coppola ::: Nicola	M	ITALIAN
Kim ::: Sung Kyu	M	KOREAN
Foti ::: Maria	F	ITALIAN
Toiyama ::: Yuji	M	JAPANESE
Chim ::: Chor Sang	-	CHINESE
Chen ::: Pin-Fan	-	CHINESE
Gedefaw ::: Lealem	-	AFRICAN
Qiang ::: Yan	M	CHINESE
Ness ::: Thomas	M	GERMAN-ENGLISH
Bensmail ::: Halima	F	ARAB
Shlyonsky ::: Vadim	M	SLAV
Rashotte ::: Aaron M.	M	ENGLISH-FRENCH
Korngreen ::: Alon	M	ISRAELI
Smulders ::: Yvo M.	M	DUTCH
Busetto ::: Loraine	F	ITALIAN-HISPANIC
Kéri ::: György	-	HUNGARIAN-NORDIC
Pe'er ::: Guy	M	ISRAELI-DUTCH
Vieira ::: Cristina P.	F	HISPANIC
Kato ::: Kentaro	M	JAPANESE
Pinge-Filho ::: Phileno	-	HISPANIC
Certal ::: Ana C.	F	HISPANIC
Rodríguez-León ::: Joaquín	-	HISPANIC-CHINESE
Hinderberger ::: Dariush	M	GERMAN
Huygen ::: Kris	-	DUTCH
Wang ::: Haiguang	-	CHINESE
Hurum ::: Jørn H.	-	NORDIC-KOREAN
Ahmad ::: Muhammad Saeed	M	ARAB
Kimhofer ::: Torben	M	GERMAN-NORDIC
Meineke ::: Emily K.	F	GERMAN
Ishimaru ::: Naozumi	-	JAPANESE
Boim ::: Mirian Aparecida	F	HISPANIC
Zeng ::: Yangzhi	-	CHINESE
Lai ::: Liangxue	-	CHINESE
Zou ::: Qingjian	-	CHINESE
Caseras ::: Xavier	M	HISPANIC
Treviño ::: Victor	M	HISPANIC
Gopal ::: Satish	M	INDIAN
Wang ::: Jue	-	CHINESE
Miles ::: David J. C.	M	ENGLISH
Anjulo ::: Antehun Alemayehu	M	HISPANIC-AFRICAN
Hengen ::: Keith B.	M	DUTCH-NORDIC
Barker ::: Philip A.	M	ENGLISH
Yen ::: Tzung-Hai	-	CHINESE
Phan ::: Thanh G.	-	ENGLISH-FRENCH
Charest ::: Joseph L.	M	ENGLISH
Fernández ::: Carlos	M	HISPANIC
Wang ::: Hao	-	CHINESE
Filomeni ::: Giuseppe	M	ITALIAN
Gentile ::: Gabriele	M	ITALIAN
Branch ::: Trevor A.	M	ENGLISH
van Bergen ::: Addi P. L.	-	DUTCH
Sudhir ::: Rachapalle Reddi	-	INDIAN
Baum ::: Marc M.	M	GERMAN-FRENCH
Yan ::: Jinglong	-	CHINESE
Aljedai ::: Abdullah	M	ARAB-CHINESE
Stanifer ::: John W.	M	ENGLISH
Lee ::: Jimmy	M	CHINESE
Møller ::: Anders Pape	M	CHINESE-NORDIC
Ligon ::: Thomas S.	M	ENGLISH
Mallone ::: Roberto	M	ITALIAN
Baud-Bovy ::: Gabriel	M	FRENCH
Martínez-González ::: Miguel A.	M	HISPANIC
Kiyono ::: Tohru	M	JAPANESE
Fukuda ::: Tomokazu	M	JAPANESE
Shi ::: Hongcan	-	CHINESE
Burnside ::: Elizabeth S.	F	ENGLISH
Ito ::: Yasuhiko	M	JAPANESE
Strohmeyer ::: Ron	M	GERMAN
Wang ::: Liya	F	CHINESE
Zhu ::: Xianjun	M	CHINESE
Kiialainen ::: Anna	F	NORDIC
Fortuny ::: Josep	M	HISPANIC
Preti ::: Maria Giulia	F	ITALIAN
Iwakura ::: Takamasa	M	JAPANESE
Siqueira ::: Walter L.	M	HISPANIC
Pesatori ::: Angela Cecilia	F	ITALIAN
Babiker ::: Fawzi	M	ARAB
Patelis ::: Antonios	M	GREEK
Smith ::: Brian J.	M	ENGLISH
Vissers ::: Debby C. J.	F	DUTCH
Żyła ::: Dagmara	F	ARAB-SLAV
Wegierek ::: Piotr	M	SLAV
Gong ::: Ping	-	CHINESE
Heidstra ::: Renze	-	DUTCH
Mahmood ::: Lynsey	F	ENGLISH
Yang ::: Zhenping	-	CHINESE
Li ::: Shengcai	-	CHINESE
Achermann ::: John C.	M	ENGLISH
Feierabend ::: Dashiell	-	GERMAN-ENGLISH
Bourgeade ::: Marie-Françoise	F	FRENCH
Savino ::: Francesco	M	ITALIAN
Cirillo ::: Massimo	M	ITALIAN
Casabonne ::: Delphine	F	FRENCH
Varughese ::: Sara	F	ENGLISH
Gravina ::: Giovanni Luca	M	ITALIAN
Lee ::: Sang Hyub	-	KOREAN
Qiu ::: Yingwei	-	CHINESE
Messick ::: Joanne B.	F	ENGLISH
Kodama ::: Kentaro	M	JAPANESE
Brown ::: Joelle M.	F	FRENCH
Arumugam ::: Thiruma V.	-	INDIAN
Gervais ::: Patrick	M	FRENCH
Martínez-García ::: Mireya	F	HISPANIC
Vallejo ::: Maite	F	HISPANIC
Kallus ::: Zsófia	F	ITALIAN-GERMAN
Wang ::: Jianming	M	CHINESE
Safiri ::: Saeid	M	ARAB
Karamzad ::: Nahid	F	ARAB
Calmettes ::: Guillaume	M	FRENCH
Diolez ::: Philippe	M	FRENCH
Caron ::: Jean-Bernard	M	FRENCH
Hukic ::: Dzana Sudic	-	SLAV
Le Hellard ::: Stéphanie	F	FRENCH
Sato ::: Takahiko	M	JAPANESE
Dygalo ::: Nikolay N.	M	SLAV
Jia ::: Haibo	M	CHINESE
Guo ::: An-Yuan	M	CHINESE
Masters ::: William A.	M	ENGLISH
Gekle ::: Michael	M	GERMAN
Chen ::: Pin-Shern	-	CHINESE
Huerta ::: José M.	M	HISPANIC
Ding ::: Xianfeng	M	CHINESE
Yang ::: Hongjian	-	CHINESE
Lis ::: John T.	M	SLAV-CHINESE
Domitrovic ::: Tatiana	F	SLAV
Palhano ::: Fernando L.	M	HISPANIC
Kohn ::: David H.	M	ENGLISH
Hegner ::: Björn	-	NORDIC
Blau ::: Benjamin M.	M	GERMAN
Furuya ::: Mitsuko	F	JAPANESE
Grbic ::: Miodrag	M	SLAV
Grbic ::: Vojislava	F	SLAV
Ezechi ::: Oliver Chukwujekwu	M	AFRICAN-GERMAN
McCabe ::: Brian D.	M	ENGLISH
Jiao ::: Hong	-	CHINESE
Stenger ::: David A.	M	ENGLISH-FRENCH
Ruprecht ::: Ruth M.	F	GERMAN
Ahmed ::: Rushdia	-	ARAB
Ohlsson ::: Claes	M	NORDIC
Tong ::: Seng Fah	M	CHINESE
Zhang ::: Yongqing	-	CHINESE
Van Cauter ::: Maïté	-	DUTCH
Blankenship ::: Robert E.	M	ENGLISH
Nogales-Gadea ::: Gisela	F	HISPANIC
Illa ::: Isabel	F	HISPANIC
Huguet ::: Anna	F	HISPANIC-FRENCH
Gambetti ::: Pierluigi	M	ITALIAN
Uutela ::: Toini I.	F	NORDIC
Treit ::: Sarah	F	ENGLISH-FRENCH
Candiani ::: Gabriele	M	ITALIAN
Song ::: Xiaoxiao	-	CHINESE
Ge ::: Steven X.	M	ENGLISH-CHINESE
Bähring ::: Robert	M	GERMAN
Jeukendrup ::: Asker E.	-	DUTCH-NORDIC
Rolfes ::: Melissa A.	F	ENGLISH
Teicher ::: Martin H.	M	ISRAELI-HISPANIC
James ::: David	M	ENGLISH
Kuncic ::: Zdenka	F	SLAV
Dahia ::: Chitra Lekha	F	INDIAN
Mongin ::: Alexander A.	M	FRENCH-GERMAN
Pittman ::: Simon J.	M	ENGLISH
Prusty ::: Ranjan Kumar	M	INDIAN
Conaghan ::: Philip G.	M	ENGLISH
Wang ::: Wen-Chang	M	CHINESE
Lloyd ::: Sarah E.	F	ENGLISH
Leal de Araujo ::: Jeann	F	HISPANIC-ENGLISH
Lim ::: Jenson	M	CHINESE-ENGLISH
Balaguer ::: Francesc	M	HISPANIC
Luo ::: Wen-bo	-	CHINESE
Alert ::: Bianca	F	HISPANIC-GERMAN
Yang ::: Ching-chia	-	CHINESE
Iwasaki ::: Wataru	M	JAPANESE
Torsoni ::: Marcio A.	M	HISPANIC
Navara ::: Kristen J.	F	ENGLISH
Estivill ::: Xavier	M	HISPANIC
Khosla ::: Sundeep	-	INDIAN
Barros ::: Patrícia de Sá	F	HISPANIC
Green ::: Mark B.	M	ENGLISH
Huang ::: Keng-Shiang	M	CHINESE
Zhuang ::: Hanyi	-	CHINESE
Fredriksson ::: Nils Johan	M	NORDIC
Marzullo ::: Timothy C.	M	ITALIAN-ENGLISH
Van Belleghem ::: Steven M.	M	DUTCH
Sun ::: Chiao-Yin	-	CHINESE
Andrade ::: Luciana O.	F	HISPANIC
Zheng ::: Xiongwei	-	CHINESE
Fedecostante ::: Massimiliano	M	ITALIAN
Lv ::: Jia-Ping	-	CHINESE
Cappello ::: Francesco	M	ITALIAN
Pickett ::: Brett E.	M	ENGLISH
Burwash ::: Ian G.	M	ENGLISH
Rustin ::: Pierre	M	FRENCH
Standart ::: Nancy	F	ENGLISH-FRENCH
Yokomizo ::: Tomomasa	-	JAPANESE
Takaku ::: Tomoiku	-	JAPANESE
Kishi ::: Yohei	M	JAPANESE
Wang ::: Xiaofei	-	CHINESE
Wahl ::: Richard	M	ENGLISH-GERMAN
Ganzinger ::: Matthias	M	GERMAN
Mitome-Mishima ::: Yumiko	F	JAPANESE
Bates ::: Laura A.	F	ENGLISH
Garner ::: Brett	M	ENGLISH
Jelbert ::: Sarah A.	F	ENGLISH-FRENCH
Tan ::: Toh Leong	M	CHINESE
Sathish ::: Thirunavukkarasu	-	INDIAN
Sugai ::: Motoyuki	-	JAPANESE
English ::: Jane A.	F	ENGLISH
Li ::: Weidong	-	CHINESE
Webb ::: Craig Paul	M	ENGLISH
Wibom ::: Carl	M	NORDIC
Sheridan ::: Paul	M	ENGLISH
Kingston ::: Andrew	M	ENGLISH
Yang ::: Dong Kwon	-	KOREAN
Palacios ::: Maura	F	HISPANIC
Kemler ::: Rolf	M	GERMAN
Morishita ::: Kazuhiro	M	JAPANESE
Smith ::: Beth A.	F	ENGLISH
Prince ::: Lynne R.	F	ENGLISH
Vathesatogkit ::: Prin	-	THAI
Wang ::: Zehua	-	CHINESE
Lindsay ::: J. Gordon	M	ENGLISH
Seleem ::: Mae M.	F	ARAB-KOREAN
Kulmuni ::: Jonna	F	ISRAELI-NORDIC
Zhou ::: Pingyu	-	CHINESE
Zhou ::: Youwen	-	CHINESE
Reilmann ::: Ralf	M	GERMAN
Goodin ::: Douglas S.	M	ENGLISH
Reading ::: Benjamin J.	M	ENGLISH
Baldwin ::: Carryl L.	-	ENGLISH
Hart ::: G.	-	ENGLISH
Åkerlund ::: Thomas	M	NORDIC
Castro ::: Antonio G.	M	HISPANIC
Saraiva ::: Margarida	F	HISPANIC
Avvedimento ::: Enrico V.	M	ITALIAN
Li ::: Yao	-	CHINESE
Henneges ::: Carsten	M	GERMAN
Zhang ::: Huiwen	F	CHINESE
Gu ::: Xuefan	-	CHINESE
Parton ::: Robert G.	M	ENGLISH
Jin ::: Xiaoming	M	CHINESE
Jensen ::: Michael C.	M	ENGLISH-NORDIC
Forman ::: Stephen J.	M	ENGLISH
Picard ::: Didier	M	FRENCH
Yeh ::: Chih-Ching	-	CHINESE
Lin ::: Francis	M	CHINESE
Violato ::: Mara	F	ITALIAN
Zhao ::: Rui	-	CHINESE
Wu ::: Sheng-Xi	-	CHINESE
Li ::: Yun-Qing	-	CHINESE
Zhang ::: Baorong	-	CHINESE
Castellano ::: Leandro	M	HISPANIC
Rastegar ::: Mojgan	F	ARAB
Topal ::: Baki	M	TURKISH
Kühn ::: Simone	M	AFRICAN-ITALIAN
Bals ::: Robert	M	GERMAN
Deyneko ::: Igor V.	M	JAPANESE
Price ::: Tom A. R.	M	ENGLISH
Burman ::: Oliver	M	ENGLISH
Jones ::: Takako	F	ENGLISH-JAPANESE
Jones ::: Peter L.	M	DUTCH-GERMAN
Freeman ::: Alan W.	M	ENGLISH
Poblador-Plou ::: Beatriz	F	HISPANIC
Ndirangu ::: James	M	AFRICAN-ENGLISH
Viljoen ::: Johannes	M	AFRICAN
Hochreiter ::: Sepp	M	GERMAN
Bohlen ::: Jörg	-	GERMAN
Roeder ::: Thomas	M	GERMAN
Bleves ::: Sophie	F	FRENCH
Gao ::: Haidong	-	CHINESE
Hsung ::: Tai-Chiu	-	CHINESE
Choquet ::: Hélène	F	FRENCH
Brand ::: Oliver J.	M	GERMAN
Zhou ::: Junlan	-	CHINESE
Tong ::: Hua Hua	-	CHINESE
Holland ::: Anthony J.	M	ENGLISH
Cobb ::: Stuart R.	M	ENGLISH
McCaughey ::: Euan J.	M	ENGLISH
Venkatesan ::: Subramanian	M	INDIAN
Kone ::: Cheick Tidjane	M	AFRICAN
Jiang ::: Yulin	-	CHINESE
Kang ::: Kyung-Sun	-	KOREAN
Brassine ::: Eléanor	-	ARAB-ENGLISH
Xu ::: Huimian	-	CHINESE
Calogero ::: Raffaele A.	M	ITALIAN
Martini ::: Molly C.	F	ITALIAN-ENGLISH
Fernando ::: M. Rohan	M	INDIAN
Vainio ::: Lari	M	NORDIC
Brändle ::: Martin	M	GERMAN
Lin ::: Yung-Chang	-	CHINESE
Mosoni ::: Laurent	M	FRENCH
George Priya Doss ::: C.	-	INDIAN-ENGLISH
Neubauer ::: Bernd A.	M	GERMAN
Takizawa ::: Ryu	-	JAPANESE
Arizmendi-Mejía ::: Rosana	F	HISPANIC
Kang ::: Eun Seok	M	KOREAN
Bayliss ::: Christopher D.	M	ENGLISH
Morato ::: Ronaldo G.	M	HISPANIC
Tjernlund ::: Annelie	F	NORDIC
Cirulli ::: Elizabeth T.	F	ITALIAN-ENGLISH
Shen ::: Yuequan	-	CHINESE
Kelesidis ::: Theodoros	M	GREEK
Le Vu ::: Stéphane	-	FRENCH
Lu ::: Chunling	F	CHINESE
Daniels ::: Karen	F	ENGLISH
Maragakis ::: Nicholas J.	M	GREEK-ENGLISH
Friedland ::: Kristina	F	ENGLISH-GERMAN
Ospeck ::: Mark	M	ENGLISH
Vollrath ::: Fritz	M	GERMAN
Hardy ::: Dale S.	M	ENGLISH
Margolis ::: David M.	M	ENGLISH
Liu ::: Haitao	M	CHINESE
Levenson ::: Anait S.	F	ENGLISH-GERMAN
Bo ::: Marzia	F	ITALIAN
Semsarian ::: Christopher	M	ENGLISH
Takahama ::: Yousuke	M	JAPANESE
Zhang ::: Junran	-	CHINESE
Gong ::: Qiyong	-	CHINESE
Vanlandingham ::: Dana L.	M	ENGLISH
Reynolds ::: Pamela L.	F	ENGLISH
Sun ::: Xinchen	-	CHINESE
Yang ::: Ching-Chieh	-	CHINESE
Kalbfleisch ::: Ted	M	ENGLISH
Kuo ::: Yur-Ren	-	CHINESE
Fonseca ::: Alexis	M	HISPANIC
Salas-Burgos ::: Alexis	M	HISPANIC
Gallardo ::: Víctor A.	-	HISPANIC
Wilson ::: Jeffrey A.	M	ENGLISH
Ahn ::: Yu-Bae	-	KOREAN
Yang ::: Jin Mo	-	KOREAN
Lawlor ::: Elizabeth R.	F	ENGLISH
Nord ::: Karolin H.	F	NORDIC
Hayford ::: Barbara L.	F	ENGLISH-ITALIAN
Nishida ::: Hiromi	F	JAPANESE
Basher ::: Zeenatul	-	ARAB-INDIAN
Santos ::: Manuel A. S.	M	HISPANIC
Yamagata ::: Kunihiro	M	JAPANESE
Vairetti ::: Mariapia	F	ITALIAN
Peltonen-Sainio ::: Pirjo	F	NORDIC
Ye ::: Gong-yin	-	CHINESE
Subramanian ::: Vasanta	-	INDIAN
Cébron ::: David	M	ENGLISH
Mateo ::: Rubén G.	M	HISPANIC
Larisch ::: Sarit	F	ISRAELI
Ganss ::: Bernhard	M	GERMAN
Li ::: Genlin	-	CHINESE
Ma ::: Zhizhong	-	CHINESE
Dietzgen ::: Ralf G.	M	GERMAN
Cvirn ::: Gerhard	M	GERMAN
Park ::: Sung-Hwan	M	KOREAN
Sini ::: Maria	F	ITALIAN
Thaller ::: Maria Cristina	F	ITALIAN
Hagopian ::: Kevork	M	ENGLISH
Di Marzo ::: Vincenzo	M	ITALIAN
Rosa ::: Ghislaine	F	HISPANIC-FRENCH
Chiu ::: Robert H.	M	CHINESE-ENGLISH
Gong ::: Honghan	-	CHINESE
Yacoubian ::: Talene A.	F	UNKNOWN
Isobe ::: Toshiaki	M	JAPANESE
Masli ::: Sharmila	F	TURKISH-INDIAN
Wedel ::: Mathew J.	M	ENGLISH
Taylor ::: Michael P.	M	ENGLISH
Schmitt-Verhulst ::: Anne-Marie	F	FRENCH
Means ::: Shawn A.	M	ENGLISH
Ellenbogen ::: Jeffrey M.	M	ENGLISH
Li ::: Lei M.	M	CHINESE
Gao ::: Jianwei	M	CHINESE
Hodzic ::: Didier	M	SLAV-FRENCH
Amâncio ::: Frederico Figueiredo	M	HISPANIC
Ling ::: Charlotte	F	ENGLISH-CHINESE
Canizares ::: Mayilee	-	HISPANIC
Karami ::: Sara	F	ARAB
Terabe ::: Masaki	M	JAPANESE
Berzofsky ::: Jay A.	M	ENGLISH
Carstensen ::: Daniel W.	M	GERMAN-NORDIC
Rogowski ::: Isabelle	F	SLAV-FRENCH
Bruchmann ::: Maximilian	M	GERMAN
Kasahara ::: Kota	M	JAPANESE
deVere White ::: Ralph W.	M	ENGLISH
Matsumoto ::: Yoshimi	-	JAPANESE
Maron ::: Pierre-Alain	M	FRENCH
Spengler ::: Christina M.	F	GERMAN
Kato ::: Kenji	M	JAPANESE
Murai ::: Koji	M	JAPANESE
Nasuda ::: Shuhei	M	JAPANESE
Burmølle ::: Mette	F	NORDIC
Ogawa ::: Yoko	F	JAPANESE
Barnes ::: Betsy J.	F	ENGLISH
Makarevich ::: Pavel I.	M	SLAV
Hamouda ::: Eslam	-	ARAB
Wu ::: Xinghua	M	CHINESE
Zufferey ::: Rachel	F	FRENCH
Goodman ::: Alan G.	M	ENGLISH
Dhamoon ::: Mandip S.	-	ENGLISH
Kiviranta ::: Riku	M	NORDIC
Peng ::: You-Wei	-	CHINESE
Zhang ::: Xiaorong	F	CHINESE
Siegel ::: Justin B.	M	ENGLISH
Berger ::: Lee R.	M	ENGLISH-GERMAN
Cavalié ::: Adolfo	M	HISPANIC-ITALIAN
de Breij ::: Anna	F	DUTCH
Pental ::: Deepak	M	INDIAN
Yang ::: Da-Rong	-	CHINESE
Giraud ::: Tatiana	F	FRENCH
Sutphen ::: Rebecca	F	ENGLISH
Griffin ::: William A.	M	ENGLISH
Eguchi ::: Takashi	M	JAPANESE
Murali Krishna ::: C.	-	INDIAN
Nielsen ::: Jens H.	M	NORDIC
Dalgaard ::: Louise T.	F	NORDIC
Jia ::: Zan-Hui	-	CHINESE
Kuwayama ::: Hidekazu	M	JAPANESE
Lovell ::: Ric	M	ENGLISH
Baldy ::: Virginie	F	FRENCH
Vaknin ::: Ady	-	ISRAELI
Mogi ::: Makio	M	JAPANESE
Davidson ::: Ben	M	ENGLISH
Falnes ::: Pål Ø.	M	NORDIC
Dorresteijn ::: Ine	F	DUTCH
Watson-Jones ::: Deborah	F	ENGLISH
Honda ::: Hirokazu	M	JAPANESE
Mabalirajan ::: Ulaganathan	M	INDIAN
Kojima ::: Hisaya	M	JAPANESE
Hietbrink ::: Falco	-	DUTCH
Lufkin ::: Thomas	M	ENGLISH-CHINESE
Schmelz ::: Eric A.	M	GERMAN-FRENCH
Hogan ::: Robert J.	M	ENGLISH
Weissmann ::: Haim	M	GERMAN-ISRAELI
Saeed ::: Muhammad	M	ARAB
Peng ::: Zhihang	-	CHINESE
Li ::: Shuxia	-	CHINESE
Nelson ::: David E.	M	ENGLISH
Fortenberry ::: J. Dennis	M	ENGLISH
Camara ::: Niels Olsen Saraiva	M	HISPANIC
Alexandre ::: Francois	M	FRENCH
Målqvist ::: Mats	M	NORDIC
Lagging ::: Martin	M	NORDIC
Abusara ::: Ziad	M	ARAB
Thitithanyanont ::: Arunee	F	THAI
Uberti ::: Daniela	F	ITALIAN
Storici ::: Francesca	F	ITALIAN
Henrich ::: Timothy J.	M	ENGLISH
Dullaert-de Boer ::: Maria	F	FRENCH-DUTCH
Veta ::: Mitko	M	SLAV
Tani ::: Kenji	M	JAPANESE
Lin ::: Shyr-Yi	-	CHINESE
Liu ::: Ta-Chih	-	CHINESE
Boekschoten ::: Mark V.	M	DUTCH-ENGLISH
Kee ::: Hae Jin	F	KOREAN
Jeong ::: Myung Ho	M	KOREAN
Björkhem-Bergman ::: Linda	F	ENGLISH-NORDIC
Megraw ::: Timothy L.	M	ENGLISH
Lode ::: Holger N.	M	GERMAN
Eriksson ::: Nicholas	M	NORDIC
de Kleijn ::: Dominique P. V.	-	DUTCH
Dent ::: Alexander L.	M	ENGLISH
Kushlev ::: Kostadin	M	SLAV
Jäger ::: Mark D.	M	GERMAN-ENGLISH
Air ::: Gillian M.	F	ENGLISH
Zhang ::: Junfeng	-	CHINESE
Xiang ::: Yang	-	CHINESE
Abdul-Rashid ::: Salwa Hanim	F	ARAB
Vollmer ::: Steven V.	M	ENGLISH
Pei ::: Yan	M	CHINESE
McBride-Gagyi ::: Sarah	F	ENGLISH
Tumwesigye ::: Nazarius M.	M	AFRICAN
Gutiérrez ::: Alvaro G.	M	HISPANIC
Saoudi ::: Abdelhadi	M	FRENCH-ARAB
Sharpe ::: Arlene H.	F	ENGLISH
Zhu ::: Huabin	M	CHINESE
Redding ::: David W.	M	ENGLISH
Lehnertz ::: Klaus	M	GERMAN
Lowen ::: Anice C.	F	ENGLISH
O'Connor ::: Michael B.	M	ENGLISH
Mabry ::: Karen E.	F	ENGLISH
Longo ::: Giovanni	M	ITALIAN
Dietmair ::: Stefanie	F	GERMAN
Tistad ::: Malin	F	NORDIC
Li ::: Xiaomei	F	CHINESE
Jardine ::: Catherine B.	F	ENGLISH
Sturm ::: Armin	M	GERMAN
Mildenberger ::: Matto	-	GERMAN-HISPANIC
Gong ::: Chunmei	F	CHINESE
Tang ::: Dongqi	M	CHINESE
Datta ::: Subimal	-	INDIAN
dos Santos ::: Leonardo	M	HISPANIC
Bolognesi ::: Martino	M	ITALIAN
Hwu ::: Jih Ru	M	CHINESE
Berkvens ::: Dirk	M	DUTCH
Mitchell ::: Emily P.	F	ENGLISH
Moss ::: Travis J.	M	ENGLISH
Tendulkar ::: Shalini A.	F	INDIAN
Rowland ::: Lisa J.	F	ENGLISH
Guo ::: Xian-Guo	-	CHINESE
Harrison ::: Richard J.	M	ENGLISH
Wang ::: Jen-Chywan	-	CHINESE
Brieger ::: Angela	F	GERMAN
Yan ::: Wanfeng	-	CHINESE
Ramanan ::: Uma Shaanker	F	INDIAN
Claudepierre ::: Thomas	M	FRENCH
Mesuraca ::: Maria	F	ITALIAN
Morrone ::: Giovanni	M	ITALIAN
Rogers ::: Haldre	-	FRENCH-ENGLISH
Henninger ::: Heath B.	M	ENGLISH
Foreman ::: K. Bo	M	ENGLISH
Ellsworth ::: Buffy S.	F	ENGLISH
Li ::: Zichao	-	CHINESE
Trost ::: Brett	M	ENGLISH
Rákhely ::: Gábor	M	HUNGARIAN
Anderson ::: Kenneth C.	M	ENGLISH
Chatham ::: John C.	M	ENGLISH
Woods ::: Angela	F	ENGLISH
Kellermayer ::: Richard	M	GERMAN
Levelt ::: Christiaan N.	M	DUTCH
Yeung ::: Sai-Ching Jim	-	CHINESE
Pelletier-Fleury ::: Nathalie	F	FRENCH
Phan ::: Vichet	-	UNKNOWN
Arslan ::: Burcu	F	TURKISH
Hamilton ::: Charmain D.	F	ENGLISH
van Casteren ::: Adam	M	DUTCH
Yamamoto ::: Dorothy J.	F	JAPANESE-ENGLISH
Li ::: Dapeng	M	CHINESE
Abeyrathne ::: Priyanka D.	F	INDIAN
Esteves ::: Pedro J.	M	HISPANIC
Prasad ::: Ashok	M	INDIAN
Li ::: Lei	-	CHINESE
Broschat ::: Shira L.	F	ENGLISH-FRENCH
Vázquez-Torres ::: Andrés	M	HISPANIC-HUNGARIAN
Shepherd ::: Lara D.	F	ENGLISH
Courbebaisse ::: Marie	F	FRENCH
Ahn ::: Kwangwon	-	KOREAN
Choi ::: M. Y.	-	KOREAN
Roces ::: Flavio	M	HISPANIC
Kahn ::: Daniel A.	M	FRENCH
Nelson ::: Brad H.	M	ENGLISH
Salama ::: Salama A.	-	ARAB
Lang ::: Shelley L. C.	F	ENGLISH
Yu ::: Mingxiang	-	CHINESE
Chandran ::: Kartik	M	INDIAN
Xu ::: Jin	-	CHINESE
Lindholm-Perry ::: Amanda K.	F	NORDIC-ENGLISH
Dunbar ::: Cynthia E.	F	ENGLISH
M. Salih ::: Rubar Hussein	M	ARAB
Heslop-Harrison ::: Pat	-	ENGLISH
Vidal ::: Stefan	M	GERMAN-FRENCH
Trevisan ::: Marcos A.	M	HISPANIC
Thanachartwet ::: Vipa	-	THAI
Wang ::: Hongjun	-	CHINESE
Mo ::: Wuning	-	CHINESE
Carrete ::: Martina	F	HISPANIC
Iwabuchi ::: Kazunori	M	JAPANESE
Huang ::: Wenyu	-	CHINESE
Hass ::: Chris J.	-	ENGLISH
Larson ::: Bruce A.	M	ENGLISH
Michel Lange ::: Violaine	F	FRENCH
Köstner ::: Nicole	F	GERMAN
Coll ::: Monica	F	HISPANIC
Yu ::: Xiao-Ping	-	CHINESE
Zhang ::: Chuan-Xi	M	CHINESE
Plomin ::: Robert	M	ENGLISH
Arbyn ::: Marc	M	FRENCH
Damgaard ::: Christian	M	NORDIC
Mattos ::: Dirceu ::: Jr.	M	HISPANIC
Searles ::: Charles D.	M	ENGLISH
Suzuki ::: Yasuhiro	M	JAPANESE
Zeidler ::: Martin P.	M	GERMAN
Yoshida ::: Mitsuhiro	M	JAPANESE
Wang ::: Xiao-Ying	F	CHINESE
Romano ::: Tracy A.	-	ITALIAN
Wahlberg ::: Niklas	M	NORDIC
Baker ::: David C.	M	ENGLISH
McLain ::: Sylvia E.	F	ENGLISH
Liu ::: Michael Shi-yung	M	CHINESE
Zhou ::: Xinchun	-	CHINESE
Talbott ::: Evelyn O.	F	ENGLISH
Fu ::: Qiufang	F	CHINESE
Wong ::: Hai Ming	M	CHINESE
Hidalgo-Miranda ::: Alfredo	M	HISPANIC
Vázquez-Pérez ::: Joel A.	M	HISPANIC
Schellenberg ::: E. Glenn	M	FRENCH-ENGLISH
Swacha ::: Grzegorz	M	GERMAN
Budovskaya ::: Yelena V.	F	SLAV
Tanimoto ::: Keiji	M	JAPANESE
Löw ::: Christian	M	ENGLISH-CHINESE
May ::: Caroline	F	ENGLISH-FRENCH
Xu ::: Helian	-	CHINESE
Wu ::: Gang	-	CHINESE
